"BrainKey","lsmpath","imagestems","Side","UniqueID","CloneNo","Genotype","Sex","CloneName"
"SAGR11","SAGR11-1.lsm","SAGR11-1","L",1607,NA,"fru MARCM","F","aSP-e"
"SAGR13","SAGR13-1.lsm","SAGR13-1","R",1554,NA,"fru MARCM","F","aDT-e"
"SAGR14","SAGR14-1.lsm","SAGR14-1","L",1648,NA,"fru MARCM","F","MB"
"SAGR14","SAGR14-1.lsm","SAGR14-1","R",1547,NA,"fru MARCM","F","aIP-a"
"SAGR14","SAGR14-1.lsm","SAGR14-1","R",1677,NA,"fru MARCM","F",NA
"SAGR15","SAGR15-1.lsm","SAGR15-1","R",1702,NA,"fru MARCM","F","pMP-a"
"SAGR17","SAGR17-1.lsm","SAGR17-1","L",1678,NA,"fru MARCM","F","pIP-h"
"SAGR17","SAGR17-1.lsm","SAGR17-1","R",1649,NA,"fru MARCM","F","MB"
"SAGR17","SAGR17-1.lsm","SAGR17-1","L",1532,NA,"fru MARCM","F",NA
"SAGR18","SAGR18-1.lsm","SAGR18-1","L",1775,NA,"fru MARCM","F",NA
"SAGR18","SAGR18-1.lsm","SAGR18-1","L",1586,NA,"fru MARCM","F","aSP-b"
"SAGR19","SAGR19-1.lsm","SAGR19-1","R",1679,NA,"fru MARCM","F","pIP-e"
"SAGR21","SAGR21-1.lsm","SAGR21-1","R",1736,NA,"fru MARCM","F","pMP-b"
"SAGR22","SAGR22-1.lsm","SAGR22-1","R",1680,1,"fru MARCM","F","pIP-i"
"SAGR22","SAGR22-1.lsm","SAGR22-1","L",3038,2,"fru MARCM","F",NA
"SAGR24","SAGR24-1.lsm","SAGR24-1","R",3040,1,"fru MARCM","F","pMP-e"
"SAGR3","SAGR3-1.lsm","SAGR3-1","R",2904,2,"fru MARCM","F","pSP-a"
"SAGR3","SAGR3-1.lsm","SAGR3-1","L",2284,1,"fru MARCM","F","pIP-e"
"SAGR3","SAGR3-1.lsm","SAGR3-1","L",4019,3,"fru MARCM","F","aIP-i"
"SAGR5","SAGR5-1.lsm","SAGR5-1","L",1505,NA,"fru MARCM","F","aIP-d"
"SAGR5","SAGR5-1.lsm","SAGR5-1","R",1608,NA,"fru MARCM","F","aSP-h"
"SAGR5","SAGR5-1.lsm","SAGR5-1","R",1681,NA,"fru MARCM","F","pIP-h"
"SAGR7","SAGR7-1.lsm","SAGR7-1","R",1800,1,"fru MARCM","F","pSG-a"
"SAGR8","SAGR8-1.lsm","SAGR8-1","R",1550,NA,"fru MARCM","F","aIP-g"
"SAGR8","SAGR8-1.lsm","SAGR8-1","R",1725,NA,"fru MARCM","F",NA
"SAGS12","SAGS12-1.lsm","SAGS12-1","L",1711,2,"fru MARCM","M","pIP-c"
"SAGS12","SAGS12-1.lsm","SAGS12-1","R",3039,3,"fru MARCM","M","MB"
"SAGS12","SAGS12-1.lsm","SAGS12-1","L",1514,1,"fru MARCM","M","pIP-b"
"SAGS20","SAGS20-1.lsm","SAGS20-1","L",1555,NA,"fru MARCM","M","aDT-e"
"SAGS21","SAGS21-1.lsm","SAGS21-1","R",1515,NA,"fru MARCM","M","pIP-b"
"SAGS23","SAGS23-1.lsm","SAGS23-1","R",1683,NA,"fru MARCM","M",NA
"SAGS23","SAGS23-1.lsm","SAGS23-1","L",1632,NA,"fru MARCM","M","aSP-g"
"SAGS23","SAGS23-1.lsm","SAGS23-1","R",1601,NA,"fru MARCM","M","aSP-b"
"SAGS3","SAGS3-1.lsm","SAGS3-1","R",1572,NA,"fru MARCM","M","aIP-d"
"SAGS5","SAGS5-1.lsm","SAGS5-1","R",1712,NA,"fru MARCM","M","pIP-c"
"SAGS5","SAGS5-1.lsm","SAGS5-1","L",1650,NA,"fru MARCM","M","MB"
"SAGS9","SAGS9-1.lsm","SAGS9-1","L",1684,NA,"fru MARCM","M",NA
"SAGS9","SAGS9-1.lsm","SAGS9-1","L",1541,NA,"fru MARCM","M","aIP-b"
"SAGT1","SAGT1-1.lsm","SAGT1-1","R",3500,3,"fru MARCM","M",NA
"SAGT1","SAGT1-1.lsm","SAGT1-1","L",4128,4,"fru MARCM","M","SN-c"
"SAGT1","SAGT1-1.lsm","SAGT1-1","R",3499,2,"fru MARCM","M","MB"
"SAGT1","SAGT1-1.lsm","SAGT1-1","L",3498,1,"fru MARCM","M","pMP-f"
"SAGT10","SAGT10-1.lsm","SAGT10-1","R",3501,1,"fru MARCM","M","aSP-k"
"SAGT11","SAGT11-1.lsm","SAGT11-1","R",3502,1,"fru MARCM","M","pMP-f"
"SAGT11","SAGT11-1.lsm","SAGT11-1","R",4129,2,"fru MARCM","M","SN-a"
"SAGT3","SAGT3-1.lsm","SAGT3-1","R",3503,1,"fru MARCM","M","pSG-b"
"SAGT5","SAGT5-1.lsm","SAGT5-1","R",3504,1,"fru MARCM","M","aSP-k"
"SAGT7","SAGT7-1.lsm","SAGT7-1","R",3505,1,"fru MARCM","M","pIP-j"
"SAGT8","SAGT8-1.lsm","SAGT8-1","R",3506,1,"fru MARCM","M","aDT-g"
"SAGT8","SAGT8-1.lsm","SAGT8-1","R",3507,2,"fru MARCM","M",NA
"SAGV11","SAGV11-1.lsm","SAGV11-1","L",1609,NA,"fru MARCM","M",NA
"SAGV12","SAGV12-1.lsm","SAGV12-1","L",1659,NA,"fru MARCM","M","aDT-f"
"SAGV12","SAGV12-1.lsm","SAGV12-1","L",1801,NA,"fru MARCM","M","aSG-a"
"SAGV14","SAGV14-1.lsm","SAGV14-1","R",1726,2,"fru MARCM","M",NA
"SAGV14","SAGV14-1.lsm","SAGV14-1","R",4130,4,"fru MARCM","M","SN-a"
"SAGV14","SAGV14-1.lsm","SAGV14-1","R",1756,3,"fru MARCM","M","pMP-f"
"SAGV14","SAGV14-1.lsm","SAGV14-1","L",1556,1,"fru MARCM","M","aDT-e"
"SAGV15","SAGV15-1.lsm","SAGV15-1","L",1656,1,"fru MARCM","M","aDT-h"
"SAGV15","SAGV15-1.lsm","SAGV15-1","L",1757,2,"fru MARCM","M","pMP-f"
"SAGV15","SAGV15-1.lsm","SAGV15-1","R",3041,3,"fru MARCM","M","MB"
"SAGV15","SAGV15-1.lsm","SAGV15-1","L",4131,4,"fru MARCM","M","SN-a"
"SAGV19","SAGV19-1.lsm","SAGV19-1","R",1792,NA,"fru MARCM","M","pSP-a"
"SAGV19","SAGV19-1.lsm","SAGV19-1","R",1557,NA,"fru MARCM","M","aDT-e"
"SAGV19","SAGV19-1.lsm","SAGV19-1","R",1703,NA,"fru MARCM","M","pMP-a"
"SAGV20","SAGV20-1.lsm","SAGV20-1","L",4132,3,"fru MARCM","M","SN-a"
"SAGV20","SAGV20-1.lsm","SAGV20-1","R",1506,1,"fru MARCM","M","aIP-f"
"SAGV20","SAGV20-1.lsm","SAGV20-1","R",1803,2,"fru MARCM","M",NA
"SAGV23","SAGV23-1.lsm","SAGV23-1","L",1685,NA,"fru MARCM","M","pMP-f"
"SAGV23","SAGV23-1.lsm","SAGV23-1","R",1804,NA,"fru MARCM","M",NA
"SAGV28","SAGV28-1.lsm","SAGV28-1","R",1634,NA,"fru MARCM","M",NA
"SAGV6","SAGV6-1.lsm","SAGV6-1","R",1805,2,"fru MARCM","M","aSG-a"
"SAGV6","SAGV6-1.lsm","SAGV6-1","L",1642,1,"fru MARCM","M","aSP-e"
"SAGW10","SAGW10-1.lsm","SAGW10-1","R",1643,NA,"fru MARCM","M","aDT-b"
"SAGW10","SAGW10-1.lsm","SAGW10-1","L",1651,NA,"fru MARCM","M","MB"
"SAGW11","SAGW11-1.lsm","SAGW11-1","R",1713,1,"fru MARCM","M","pIP-c"
"SAGW11","SAGW11-1.lsm","SAGW11-1","L",4133,2,"fru MARCM","M","SN-a"
"SAGW14","SAGW14-1.lsm","SAGW14-1","R",3043,2,"fru MARCM","M","pSG-b"
"SAGW14","SAGW14-1.lsm","SAGW14-1","R",3042,1,"fru MARCM","M",NA
"SAGW15","SAGW15-1.lsm","SAGW15-1","R",4134,1,"fru MARCM","M","aSP-f"
"SAGW15","SAGW15-1.lsm","SAGW15-1","R",4136,3,"fru MARCM","M","SN-c"
"SAGW15","SAGW15-1.lsm","SAGW15-1","R",4135,2,"fru MARCM","M","MB"
"SAGW16","SAGW16-1.lsm","SAGW16-1","L",3044,1,"fru MARCM","M",NA
"SAGW17","SAGW17-1.lsm","SAGW17-1","R",1698,NA,"fru MARCM","M","pMP-e"
"SAGW19","SAGW19-1.lsm","SAGW19-1","R",4137,2,"fru MARCM","M","SN-a"
"SAGW19","SAGW19-1.lsm","SAGW19-1","L",1686,1,"fru MARCM","M","pMP-f"
"SAGW20","SAGW20-1.lsm","SAGW20-1","L",1687,NA,"fru MARCM","M",NA
"SAGW20","SAGW20-1.lsm","SAGW20-1","R",1507,NA,"fru MARCM","M","aDT-c"
"SAGW20","SAGW20-1.lsm","SAGW20-1","L",1633,NA,"fru MARCM","M","aSP-g"
"SAGW22","SAGW22-1.lsm","SAGW22-1","L",1625,NA,"fru MARCM","M","aSP-f"
"SAGW26","SAGW26-1.lsm","SAGW26-1","R",1623,NA,"fru MARCM","M",NA
"SAGW26","SAGW26-1.lsm","SAGW26-1","L",1519,NA,"fru MARCM","M","aIP-e"
"SAGW3","SAGW3-1.lsm","SAGW3-1","L",1624,NA,"fru MARCM","M","pSP-b"
"SAGW5","SAGW5-1.lsm","SAGW5-1","L",1704,1,"fru MARCM","M","pMP-a"
"SAGW5","SAGW5-1.lsm","SAGW5-1","L",4138,2,"fru MARCM","M","SN-a"
"SAGW7","SAGW7-1.lsm","SAGW7-1","R",1533,NA,"fru MARCM","M",NA
"SAGX10","SAGX10-1.lsm","SAGX10-1","R",1639,NA,"fru MARCM","F","pSP-e"
"SAGX10","SAGX10-1.lsm","SAGX10-1","R",1689,NA,"fru MARCM","F",NA
"SAGX10","SAGX10-1.lsm","SAGX10-1","R",1558,NA,"fru MARCM","F","aDT-e"
"SAGX10","SAGX10-1.lsm","SAGX10-1","R",1593,NA,"fru MARCM","F","aSP-c"
"SAGX11","SAGX11-1.lsm","SAGX11-1","L",1812,NA,"fru MARCM","F","pSG-a"
"SAGX11","SAGX11-1.lsm","SAGX11-1","L",1727,NA,"fru MARCM","F",NA
"SAGX12","SAGX12-1.lsm","SAGX12-1","R",1776,NA,"fru MARCM","F",NA
"SAGX12","SAGX12-1.lsm","SAGX12-1","L",1728,NA,"fru MARCM","F",NA
"SAGX12","SAGX12-1.lsm","SAGX12-1","L",1570,NA,"fru MARCM","F","aIP-i"
"SAGX15","SAGX15-1.lsm","SAGX15-1","R",1594,NA,"fru MARCM","F","aSP-c"
"SAGX15","SAGX15-1.lsm","SAGX15-1","L",1806,NA,"fru MARCM","F",NA
"SAGX15","SAGX15-1.lsm","SAGX15-1","L",1542,NA,"fru MARCM","F","aIP-b"
"SAGX16","SAGX16-1.lsm","SAGX16-1","L",1747,NA,"fru MARCM","F",NA
"SAGX16","SAGX16-1.lsm","SAGX16-1","L",1525,NA,"fru MARCM","F","pSP-f"
"SAGX16","SAGX16-1.lsm","SAGX16-1","L",1616,NA,"fru MARCM","F","aSP-k"
"SAGX16","SAGX16-1.lsm","SAGX16-1","R",1654,NA,"fru MARCM","F","aDT-g"
"SAGX16","SAGX16-1.lsm","SAGX16-1","L",1730,NA,"fru MARCM","F",NA
"SAGX17","SAGX17-1.lsm","SAGX17-1","L",1520,NA,"fru MARCM","F","aIP-e"
"SAGX18","SAGX18-1.lsm","SAGX18-1","R",4020,3,"fru MARCM","F","pMP-g"
"SAGX18","SAGX18-1.lsm","SAGX18-1","L",1731,2,"fru MARCM","F",NA
"SAGX18","SAGX18-1.lsm","SAGX18-1","L",1690,1,"fru MARCM","F","pMP-g"
"SAGX19","SAGX19-1.lsm","SAGX19-1","L",1754,NA,"fru MARCM","F","pIP-g"
"SAGX19","SAGX19-1.lsm","SAGX19-1","R",1566,NA,"fru MARCM","F","aDT-c"
"SAGX2","SAGX2-1.lsm","SAGX2-1","R",1596,NA,"fru MARCM","F","aSP-a"
"SAGX20","SAGX20-1.lsm","SAGX20-1","L",1521,NA,"fru MARCM","F","aIP-e"
"SAGX22","SAGX22-1.lsm","SAGX22-1","R",4021,4,"fru MARCM","F","SN-a"
"SAGX22","SAGX22-1.lsm","SAGX22-1","R",1705,NA,"fru MARCM","F","pMP-a"
"SAGX22","SAGX22-1.lsm","SAGX22-1","L",1794,NA,"fru MARCM","F","pSP-a"
"SAGX22","SAGX22-1.lsm","SAGX22-1","L",1807,NA,"fru MARCM","F","pSG-e"
"SAGX23","SAGX23-1.lsm","SAGX23-1","L",1567,NA,"fru MARCM","F","aDT-c"
"SAGX26","SAGX26-1.lsm","SAGX26-1","R",3047,3,"fru MARCM","F",NA
"SAGX26","SAGX26-1.lsm","SAGX26-1","R",3046,2,"fru MARCM","F","pSP-a"
"SAGX26","SAGX26-1.lsm","SAGX26-1","L",3045,1,"fru MARCM","F","pMP-f"
"SAGX27","SAGX27-1.lsm","SAGX27-1","R",1714,NA,"fru MARCM","F","pIP-c"
"SAGX4","SAGX4-1.lsm","SAGX4-1","R",3048,2,"fru MARCM","F","MB"
"SAGX4","SAGX4-1.lsm","SAGX4-1","R",1597,1,"fru MARCM","F","aSP-a"
"SAGX5","SAGX5-1.lsm","SAGX5-1","R",1598,NA,"fru MARCM","F","aSP-a"
"SAGX5","SAGX5-1.lsm","SAGX5-1","R",1660,NA,"fru MARCM","F","aDT-f"
"SAGX6","SAGX6-1.lsm","SAGX6-1","L",1808,NA,"fru MARCM","F",NA
"SAGX6","SAGX6-1.lsm","SAGX6-1","R",1737,NA,"fru MARCM","F","pMP-b"
"SAGX6","SAGX6-1.lsm","SAGX6-1","L",1548,NA,"fru MARCM","F","aIP-a"
"SAGX7","SAGX7-1.lsm","SAGX7-1","L",1587,NA,"fru MARCM","F",NA
"SAGX7","SAGX7-1.lsm","SAGX7-1","R",1795,NA,"fru MARCM","F",NA
"SAGY1","SAGY1-1.lsm","SAGY1-1","L",1738,NA,"fru MARCM","F","pMP-b"
"SAGY10","SAGY10-1.lsm","SAGY10-1","R",1602,NA,"fru MARCM","F","aSP-a"
"SAGY10","SAGY10-1.lsm","SAGY10-1","L",1543,NA,"fru MARCM","F","aIP-b"
"SAGY13","SAGY13-1.lsm","SAGY13-1","R",2352,2,"fru MARCM","F","pSP-e"
"SAGY13","SAGY13-1.lsm","SAGY13-1","R",4022,3,"fru MARCM","F","SN-a"
"SAGY13","SAGY13-1.lsm","SAGY13-1","R",1691,1,"fru MARCM","F",NA
"SAGY15","SAGY15-1.lsm","SAGY15-1","R",1692,NA,"fru MARCM","F","pIP-h"
"SAGY18","SAGY18-1.lsm","SAGY18-1","R",1693,1,"fru MARCM","F","pIP-f"
"SAGY2","SAGY2-1.lsm","SAGY2-1","L",1535,NA,"fru MARCM","F","aIP-c"
"SAGY3","SAGY3-1.lsm","SAGY3-1","R",1611,NA,"fru MARCM","F","pIP-e"
"SAGY4","SAGY4-1.lsm","SAGY4-1","L",1509,1,"fru MARCM","F",NA
"SAGY4","SAGY4-1.lsm","SAGY4-1","L",1612,2,"fru MARCM","F","aSP-h"
"SAGY4","SAGY4-1.lsm","SAGY4-1","L",3000,3,"fru MARCM","F","aSP-m"
"SAGY5","SAGY5-1.lsm","SAGY5-1","R",1694,NA,"fru MARCM","F",NA
"SAGY6","SAGY6-1.lsm","SAGY6-1","L",1510,1,"fru MARCM","F",NA
"SAGY6","SAGY6-1.lsm","SAGY6-1","L",2946,2,"fru MARCM","F",NA
"SAGY7","SAGY7-1.lsm","SAGY7-1","R",1544,NA,"fru MARCM","F","aIP-d"
"SAGY7","SAGY7-1.lsm","SAGY7-1","R",1603,NA,"fru MARCM","F","aSP-a"
"SAHA2","SAHA2-1.lsm","SAHA2-1","R",3049,1,"fru MARCM","F","aSP-h"
"SAHA3","SAHA3-1.lsm","SAHA3-1","R",4023,3,"fru MARCM","F","SN-e"
"SAHA3","SAHA3-1.lsm","SAHA3-1","L",1582,1,"fru MARCM","F","aSP-b"
"SAHA3","SAHA3-1.lsm","SAHA3-1","L",1777,2,"fru MARCM","F","pSP-a"
"SAHA5","SAHA5-1.lsm","SAHA5-1","L",1559,NA,"fru MARCM","F","aDT-e"
"SAHA5","SAHA5-1.lsm","SAHA5-1","R",1778,NA,"fru MARCM","F",NA
"SAHB10","SAHB10-1.lsm","SAHB10-1","R",2947,2,"fru MARCM","F",NA
"SAHB10","SAHB10-1.lsm","SAHB10-1","L",1695,1,"fru MARCM","F","pMP-b"
"SAHB14","SAHB14-1.lsm","SAHB14-1","R",1696,1,"fru MARCM","F","pIP-h"
"SAHB14","SAHB14-1.lsm","SAHB14-1","R",4024,2,"fru MARCM","F","SN-a"
"SAHB2","SAHB2-1.lsm","SAHB2-1","L",1545,1,"fru MARCM","F","aIP-b"
"SAHB2","SAHB2-1.lsm","SAHB2-1","L",4025,2,"fru MARCM","F","SN-e"
"SAHB3","SAHB3-1.lsm","SAHB3-1","L",1516,NA,"fru MARCM","F","pIP-b"
"SAHB3","SAHB3-1.lsm","SAHB3-1","R",1657,NA,"fru MARCM","F","aDT-h"
"SAHB5","SAHB5-1.lsm","SAHB5-1","R",1549,NA,"fru MARCM","F","aIP-a"
"SAHB9","SAHB9-1.lsm","SAHB9-1","L",3929,6,"fru MARCM","F","SN-c"
"SAHB9","SAHB9-1.lsm","SAHB9-1","L",1613,2,"fru MARCM","F","pSP-c"
"SAHB9","SAHB9-1.lsm","SAHB9-1","R",1732,4,"fru MARCM","F",NA
"SAHB9","SAHB9-1.lsm","SAHB9-1","L",1810,5,"fru MARCM","F",NA
"SAHB9","SAHB9-1.lsm","SAHB9-1","L",1697,3,"fru MARCM","F","pIP-j"
"SAHC11","SAHC11-1.lsm","SAHC11-1","R",4139,2,"fru MARCM","M","SN-a"
"SAHC11","SAHC11-1.lsm","SAHC11-1","R",2008,1,"fru MARCM","M","aIP-c"
"SAHC13","SAHC13-1.lsm","SAHC13-1","L",2009,1,"fru MARCM","M","aSP-f"
"SAHC16","SAHC16-1.lsm","SAHC16-1","L",2999,2,"fru MARCM","M","MB"
"SAHC16","SAHC16-1.lsm","SAHC16-1","R",2010,1,"fru MARCM","M","aIP-g"
"SAHC17","SAHC17-1.lsm","SAHC17-1","R",4140,4,"fru MARCM","M","SN-b"
"SAHC17","SAHC17-1.lsm","SAHC17-1","R",2012,2,"fru MARCM","M",NA
"SAHC17","SAHC17-1.lsm","SAHC17-1","R",2011,1,"fru MARCM","M","pSP-f"
"SAHC17","SAHC17-1.lsm","SAHC17-1","L",3009,3,"fru MARCM","M","MB"
"SAHC20","SAHC20-1.lsm","SAHC20-1","L",2013,1,"fru MARCM","M","pSP-f"
"SAHC5","SAHC5-1.lsm","SAHC5-1","L",2006,2,"fru MARCM","M","pIP-"
"SAHC5","SAHC5-1.lsm","SAHC5-1","R",2005,1,"fru MARCM","M","aDT-e"
"SAHC7","SAHC7-1.lsm","SAHC7-1","L",2007,1,"fru MARCM","M","aSP-k"
"SAHD11","SAHD11-1.lsm","SAHD11-1","L",2015,1,"fru MARCM","M","pSP-a"
"SAHD11","SAHD11-1.lsm","SAHD11-1","L",2016,2,"fru MARCM","M","aIP-g"
"SAHD12","SAHD12-1.lsm","SAHD12-1","R",2017,1,"fru MARCM","M","aIP-g"
"SAHD12","SAHD12-1.lsm","SAHD12-1","R",2018,2,"fru MARCM","M","aIP-f"
"SAHD12","SAHD12-1.lsm","SAHD12-1","R",2019,3,"fru MARCM","M","aSP-f"
"SAHD16","SAHD16-1.lsm","SAHD16-1","R",2020,1,"fru MARCM","M","aSP-m"
"SAHD16","SAHD16-1.lsm","SAHD16-1","R",2021,2,"fru MARCM","M","aSP-i"
"SAHD17","SAHD17-1.lsm","SAHD17-1","R",2022,1,"fru MARCM","M","aDT-e"
"SAHD17","SAHD17-1.lsm","SAHD17-1","R",4141,2,"fru MARCM","M","SN-c"
"SAHD6","SAHD6-1.lsm","SAHD6-1","L",4142,2,"fru MARCM","M","SN-c"
"SAHD6","SAHD6-1.lsm","SAHD6-1","R",2014,1,"fru MARCM","M","aIP-b"
"SAHE15","SAHE15-1.lsm","SAHE15-1","R",4144,4,"fru MARCM","M","SN-a"
"SAHE15","SAHE15-1.lsm","SAHE15-1","L",2028,1,"fru MARCM","M","aIP-c"
"SAHE15","SAHE15-1.lsm","SAHE15-1","L",4143,3,"fru MARCM","M","SN-a"
"SAHE15","SAHE15-1.lsm","SAHE15-1","L",2029,2,"fru MARCM","M","pIP-e"
"SAHE17","SAHE17-1.lsm","SAHE17-1","R",2035,4,"fru MARCM","M","pIP-f"
"SAHE17","SAHE17-1.lsm","SAHE17-1","L",2032,2,"fru MARCM","M",NA
"SAHE17","SAHE17-1.lsm","SAHE17-1","L",2034,3,"fru MARCM","M","pIP-g"
"SAHE17","SAHE17-1.lsm","SAHE17-1","R",2031,1,"fru MARCM","M","pSP-a"
"SAHE6","SAHE6-1.lsm","SAHE6-1","L",2024,2,"fru MARCM","M","pIP-c"
"SAHE6","SAHE6-1.lsm","SAHE6-1","R",2023,1,"fru MARCM","M","aIP-c"
"SAHE9","SAHE9-1.lsm","SAHE9-1","R",4145,4,"fru MARCM","M","SN-a"
"SAHE9","SAHE9-1.lsm","SAHE9-1","R",2025,1,"fru MARCM","M","aSP-f"
"SAHE9","SAHE9-1.lsm","SAHE9-1","R",2026,2,"fru MARCM","M","pSG-d"
"SAHE9","SAHE9-1.lsm","SAHE9-1","L",2027,3,"fru MARCM","M","pIP-g"
"SAHE9","SAHE9-1.lsm","SAHE9-1","R",4146,5,"fru MARCM","M","SN-d"
"SAHF1","SAHF1-1.lsm","SAHF1-1","L",2037,1,"fru MARCM","M","aDT-c"
"SAHF1","SAHF1-1.lsm","SAHF1-1","L",2038,2,"fru MARCM","M","aDT-d"
"SAHF10","SAHF10-1.lsm","SAHF10-1","L",2041,1,"fru MARCM","M","aSP-g"
"SAHF6","SAHF6-1.lsm","SAHF6-1","L",2040,2,"fru MARCM","M",NA
"SAHF6","SAHF6-1.lsm","SAHF6-1","R",4148,4,"fru MARCM","M","SN-d"
"SAHF6","SAHF6-1.lsm","SAHF6-1","L",4147,3,"fru MARCM","M","SN-a"
"SAHF6","SAHF6-1.lsm","SAHF6-1","R",2039,1,"fru MARCM","M","pSP-b"
"SAHG1","SAHG1-1.lsm","SAHG1-1","L",2042,1,"fru MARCM","F",NA
"SAHG1","SAHG1-1.lsm","SAHG1-1","L",2043,2,"fru MARCM","F","pMP-e"
"SAHG10","SAHG10-1.lsm","SAHG10-1","R",2081,1,"fru MARCM","F","pIP-a"
"SAHG10","SAHG10-1.lsm","SAHG10-1","L",2426,2,"fru MARCM","F",NA
"SAHG2","SAHG2-1.lsm","SAHG2-1","R",2044,1,"fru MARCM","F","aDT-a"
"SAHG2","SAHG2-1.lsm","SAHG2-1","R",4026,2,"fru MARCM","F","SN-d"
"SAHG3","SAHG3-1.lsm","SAHG3-1","L",2046,2,"fru MARCM","F",NA
"SAHG3","SAHG3-1.lsm","SAHG3-1","R",2045,1,"fru MARCM","F","aDT-e"
"SAHG4","SAHG4-1.lsm","SAHG4-1","R",2432,5,"fru MARCM","F",NA
"SAHG4","SAHG4-1.lsm","SAHG4-1","L",2047,1,"fru MARCM","F","aDT-a"
"SAHG4","SAHG4-1.lsm","SAHG4-1","L",2430,4,"fru MARCM","F",NA
"SAHG4","SAHG4-1.lsm","SAHG4-1","R",2049,3,"fru MARCM","F","pIP-i"
"SAHG4","SAHG4-1.lsm","SAHG4-1","L",2048,2,"fru MARCM","F",NA
"SAHG5","SAHG5-1.lsm","SAHG5-1","L",2429,2,"fru MARCM","F",NA
"SAHG5","SAHG5-1.lsm","SAHG5-1","L",2057,1,"fru MARCM","F","pIP-i"
"SAHG6","SAHG6-1.lsm","SAHG6-1","L",2060,1,"fru MARCM","F",NA
"SAHG6","SAHG6-1.lsm","SAHG6-1","L",2062,2,"fru MARCM","F",NA
"SAHG6","SAHG6-1.lsm","SAHG6-1","L",2064,3,"fru MARCM","F",NA
"SAHG7","SAHG7-1.lsm","SAHG7-1","L",2069,3,"fru MARCM","F","pSP-f"
"SAHG7","SAHG7-1.lsm","SAHG7-1","L",2066,1,"fru MARCM","F","pSP-a"
"SAHG7","SAHG7-1.lsm","SAHG7-1","L",2431,4,"fru MARCM","F","dPr-a"
"SAHG7","SAHG7-1.lsm","SAHG7-1","L",2068,2,"fru MARCM","F","pIP-h"
"SAHG8","SAHG8-1.lsm","SAHG8-1","L",2433,1,"fru MARCM","F",NA
"SAHG9","SAHG9-1.lsm","SAHG9-1","L",2077,4,"fru MARCM","F","aSG-a"
"SAHG9","SAHG9-1.lsm","SAHG9-1","L",2076,3,"fru MARCM","F","pSP-a"
"SAHG9","SAHG9-1.lsm","SAHG9-1","L",2072,1,"fru MARCM","F","aDT-e"
"SAHG9","SAHG9-1.lsm","SAHG9-1","R",2074,2,"fru MARCM","F","pIP-g"
"SAHH1","SAHH1-1.lsm","SAHH1-1","L",2086,2,"fru MARCM","F","aSP-a"
"SAHH1","SAHH1-1.lsm","SAHH1-1","R",2085,1,"fru MARCM","F","aIP-e"
"SAHH1","SAHH1-1.lsm","SAHH1-1","R",2088,3,"fru MARCM","F","pSP-a"
"SAHH1","SAHH1-1.lsm","SAHH1-1","L",2089,4,"fru MARCM","F",NA
"SAHH12","SAHH12-1.lsm","SAHH12-1","L",2106,1,"fru MARCM","F","pIP-a"
"SAHH13","SAHH13-1.lsm","SAHH13-1","L",2107,1,"fru MARCM","F","aDT-e"
"SAHH13","SAHH13-1.lsm","SAHH13-1","R",2108,2,"fru MARCM","F","aSP-k"
"SAHH13","SAHH13-1.lsm","SAHH13-1","R",2109,3,"fru MARCM","F","pMP-e"
"SAHH14","SAHH14-1.lsm","SAHH14-1","R",2111,2,"fru MARCM","F","aSG-a"
"SAHH14","SAHH14-1.lsm","SAHH14-1","R",2110,1,"fru MARCM","F","aDT-e"
"SAHH15","SAHH15-1.lsm","SAHH15-1","R",2112,1,"fru MARCM","F","pSP-a"
"SAHH15","SAHH15-1.lsm","SAHH15-1","R",2113,2,"fru MARCM","F","aSP-g"
"SAHH18","SAHH18-1.lsm","SAHH18-1","R",2118,3,"fru MARCM","F","aIP-c"
"SAHH18","SAHH18-1.lsm","SAHH18-1","R",2116,2,"fru MARCM","F","pIP-c"
"SAHH18","SAHH18-1.lsm","SAHH18-1","R",2119,4,"fru MARCM","F","pMP-f"
"SAHH18","SAHH18-1.lsm","SAHH18-1","L",2115,1,"fru MARCM","F","pIP-c"
"SAHH20","SAHH20-1.lsm","SAHH20-1","R",2123,1,"fru MARCM","F","aIP-e"
"SAHH22","SAHH22-1.lsm","SAHH22-1","L",2124,1,"fru MARCM","F","aSP-a"
"SAHH23","SAHH23-1.lsm","SAHH23-1","R",2125,1,"fru MARCM","F","aSP-a"
"SAHH23","SAHH23-1.lsm","SAHH23-1","R",2126,2,"fru MARCM","F","pSG-d"
"SAHH28","SAHH28-1.lsm","SAHH28-1","L",2130,2,"fru MARCM","F",NA
"SAHH28","SAHH28-1.lsm","SAHH28-1","R",2127,1,"fru MARCM","F","pMP-a"
"SAHH29","SAHH29-1.lsm","SAHH29-1","L",4027,3,"fru MARCM","F","SN-a"
"SAHH29","SAHH29-1.lsm","SAHH29-1","R",2137,2,"fru MARCM","F","pMP-a"
"SAHH29","SAHH29-1.lsm","SAHH29-1","L",2134,1,"fru MARCM","F","aDT-d"
"SAHH3","SAHH3-1.lsm","SAHH3-1","R",2090,1,"fru MARCM","F","aSP-k"
"SAHH30","SAHH30-1.lsm","SAHH30-1","R",2141,1,"fru MARCM","F","aIP-b"
"SAHH31","SAHH31-1.lsm","SAHH31-1","R",2143,1,"fru MARCM","F","pMP-f"
